seats,mm,pg,vs
4,0.033208301,0.066416603,"(0.5051258966688932, 0.7567025780419534, 0.7316013434760719, 0.8503448195837411)"
4,0.038273313,0.076546626,"(0.5051258966688932, 0.7567025780419534, 0.7391547558430568, 0.8376381848051413)"
4,0.037455108,0.074910216,"(0.5220798186534145, 0.7567025780419534, 0.7528358575019928, 0.8376381848051413)"
4,0.037706716,0.075413432,"(0.7376417841130343, 0.7567025780419534, 0.5058793136495079, 0.8376381848051413)"
4,0.037719038,0.075438076,"(0.7376417841130343, 0.7566546789099002, 0.5058793136495079, 0.8375409969571559)"
4,0.036903913,0.073807825,"(0.7385607101342069, 0.7566546789099002, 0.5058793136495079, 0.8417204250810272)"
4,0.046355236,0.092710473,"(0.753413693310458, 0.7566546789099002, 0.5058793136495079, 0.8187681128385227)"
4,0.021566408,0.043132816,"(0.7037056857141838, 0.7566546789099002, 0.5553266191563138, 0.8187681128385227)"
4,0.034456604,0.068913207,"(0.525208403689945, 0.7566546789099002, 0.7251482520477918, 0.8187681128385227)"
4,0.041096974,0.082193947,"(0.525208403689945, 0.8055535886251629, 0.7251482520477918, 0.7700016349097827)"
4,0.046552714,0.093105428,"(0.7390442737877069, 0.8055535886251629, 0.5172814641021601, 0.7700016349097827)"
4,0.046649127,0.093298254,"(0.7329888930668441, 0.8055535886251629, 0.5172814641021601, 0.7764426670653312)"
4,0.032761589,0.065523177,"(0.7070104464462305, 0.8055535886251629, 0.5468531708278693, 0.7764426670653312)"
4,0.018435886,0.036871773,"(0.6852853366864275, 0.8411312876362305, 0.5468531708278693, 0.7764426670653312)"
4,-0.002868799,0.005737598,"(0.6512857477387817, 0.8411312876362305, 0.5980723238617197, 0.7764426670653312)"
4,-0.008929494,0.017858989,"(0.6512857477387817, 0.8411312876362305, 0.6114856923243397, 0.7656132544666246)"
4,-0.022907839,0.045815678,"(0.6512857477387817, 0.8411312876362305, 0.6359420868696954, 0.734156270238341)"
4,0.015640354,0.031280707,"(0.7332169087249892, 0.8411312876362305, 0.563680476977979, 0.734156270238341)"
4,0.01561995,0.031239901,"(0.7332169087249892, 0.7339411225061665, 0.563680476977979, 0.8409977524949634)"
4,0.020989984,0.041979967,"(0.7332169087249892, 0.7459002750036184, 0.5541594965601376, 0.8409977524949634)"
4,0.021101651,0.042203301,"(0.7383855629907619, 0.7411782884755858, 0.5541594965601376, 0.8409977524949634)"
4,0.04222156,0.084443119,"(0.7383855629907619, 0.7809325325959283, 0.5541594965601376, 0.7962723606659083)"
4,0.041790655,0.08358131,"(0.7383855629907619, 0.7809325325959283, 0.5573895071767956, 0.794765968374004)"
4,0.042681216,0.085362432,"(0.7482497369875041, 0.7746306017303393, 0.5573895071767956, 0.794765968374004)"
4,0.044032882,0.088065763,"(0.7482497369875041, 0.7746306017303393, 0.7757446142990678, 0.5710041980796328)"
4,0.040194521,0.080389042,"(0.5786337557210935, 0.7746306017303393, 0.7757446142990678, 0.7405258530521912)"
4,0.042122798,0.084245597,"(0.7428654283717264, 0.7746306017303393, 0.7757446142990678, 0.573260222141754)"
4,0.049888765,0.099777531,"(0.5605448732932254, 0.7746306017303393, 0.7757446142990678, 0.761213947317103)"
4,0.04977006,0.09954012,"(0.5605448732932254, 0.766062076635325, 0.7757446142990678, 0.7693076510683924)"
4,0.04985846,0.09971692,"(0.5605448732932254, 0.7719855143738543, 0.7757446142990678, 0.763737813383744)"
4,0.047660078,0.095320157,"(0.7982493144906138, 0.7719855143738543, 0.5468336996744665, 0.763737813383744)"
4,0.048623492,0.097246985,"(0.7656260754517853, 0.7719855143738543, 0.5468336996744665, 0.7962839207676944)"
4,0.048543084,0.097086167,"(0.770741556534508, 0.7665483985027495, 0.5468336996744665, 0.7962839207676944)"
4,0.050014137,0.100028274,"(0.770741556534508, 0.7665483985027495, 0.7943434180587057, 0.5428899890732943)"
4,0.050017043,0.100034086,"(0.7710659781278619, 0.7662356014389476, 0.7943434180587057, 0.5428899890732943)"
4,0.049740532,0.099481065,"(0.7710659781278619, 0.5445592366611327, 0.7943434180587057, 0.7667988062528833)"
4,0.028703114,0.057406229,"(0.7710659781278619, 0.5445592366611327, 0.7262876238905044, 0.8379819074047944)"
4,0.030180075,0.06036015,"(0.5416621110213699, 0.7740766947132024, 0.7262876238905044, 0.8379819074047944)"
4,0.020226986,0.040453973,"(0.5612424966408106, 0.7538447256861713, 0.7262876238905044, 0.8379819074047944)"
4,0.019842827,0.039685655,"(0.5627828113497843, 0.7538447256861713, 0.7262876238905044, 0.8379782282874497)"
4,0.025209553,0.050419106,"(0.7388752262076006, 0.7538447256861713, 0.5539035119397697, 0.8379782282874497)"
4,-0.00851659,0.01703318,"(0.6192854596204065, 0.7538447256861713, 0.669352602613116, 0.8379782282874497)"
4,-0.009202522,0.018405044,"(0.6192854596204065, 0.7514763650525574, 0.668977235595251, 0.8379782282874497)"
4,-0.009136987,0.018273974,"(0.6193666613084713, 0.7514763650525574, 0.668977235595251, 0.8376348873033571)"
4,-0.007973803,0.015947606,"(0.6711399957383337, 0.7514763650525574, 0.616876685462123, 0.8376348873033571)"
4,-0.008842711,0.017685423,"(0.83853027557333, 0.7514763650525574, 0.616876685462123, 0.6685597504571367)"
4,0.026054293,0.052108585,"(0.83853027557333, 0.7514763650525574, 0.5468843678086642, 0.7381554485514024)"
4,0.035819547,0.071639094,"(0.83853027557333, 0.7514763650525574, 0.5245670083270474, 0.7548991064029921)"
4,0.040152449,0.080304897,"(0.83853027557333, 0.5149963478079395, 0.7592373111204408, 0.7548991064029921)"
4,0.040358228,0.080716456,"(0.755488002021651, 0.5149963478079395, 0.7592373111204408, 0.8382960524508861)"
4,0.044697381,0.089394761,"(0.755488002021651, 0.5149963478079395, 0.7673866576667792, 0.8290887895861667)"
4,0.044795707,0.089591414,"(0.755488002021651, 0.828010867455851, 0.7673866576667792, 0.5156809634670487)"
4,0.040548111,0.081096222,"(0.7476243752714211, 0.8371376250397029, 0.7673866576667792, 0.5156809634670487)"
4,0.021529029,0.043058058,"(0.7476243752714211, 0.8371376250397029, 0.7257984797047438, 0.5501691137352972)"
4,0.042786935,0.085573871,"(0.7476243752714211, 0.8371376250397029, 0.7715057080570918, 0.5108447168251189)"
4,0.034148003,0.068296006,"(0.7250104777870914, 0.8371376250397029, 0.7715057080570918, 0.5227865485156588)"
4,0.034135981,0.068271962,"(0.7250104777870914, 0.8366328867693659, 0.7715057080570918, 0.5233393746092297)"
4,0.042095472,0.084190945,"(0.7366404812046446, 0.8366328867693659, 0.7715057080570918, 0.5031314132771922)"
4,0.045879773,0.091759547,"(0.8288641443009435, 0.744008942683075, 0.7715057080570918, 0.5031314132771922)"
4,0.047057131,0.094114261,"(0.7737139771073673, 0.744008942683075, 0.8263629839352046, 0.5031314132771922)"
4,0.034131568,0.068263136,"(0.7737139771073673, 0.7349687236504108, 0.8263629839352046, 0.5457934456012857)"
4,0.025738284,0.051476569,"(0.564342408466331, 0.7349687236504108, 0.8263629839352046, 0.7586898061408605)"
4,0.025753603,0.051507205,"(0.5594802918908558, 0.7349687236504108, 0.8311638275036464, 0.7586898061408605)"
4,-0.017191044,0.034382088,"(0.6396572551419782, 0.6433671012276418, 0.8311638275036464, 0.7586898061408605)"
4,-0.015297422,0.030594843,"(0.6461632903621853, 0.6348789550536739, 0.8311638275036464, 0.7586898061408605)"
4,0.018648041,0.037296082,"(0.5575938982562206, 0.7046600831400467, 0.8311638275036464, 0.7586898061408605)"
4,0.036453298,0.072906596,"(0.5253186761782248, 0.7436058894979337, 0.8311638275036464, 0.7586898061408605)"
4,0.004250651,0.008501301,"(0.6820936916948213, 0.592617067973919, 0.8311638275036464, 0.7586898061408605)"
4,-0.004144529,0.008289057,"(0.6103217196589173, 0.6662176261605716, 0.8311638275036464, 0.7586898061408605)"
4,-0.007512454,0.015024909,"(0.6103217196589173, 0.6568047943801336, 0.8352226980808993, 0.7586898061408605)"
4,0.012888057,0.025776113,"(0.5638980883087843, 0.6919832065179453, 0.8352226980808993, 0.7586898061408605)"
4,0.012817348,0.025634696,"(0.5638980883087843, 0.6930352880072713, 0.8352226980808993, 0.7573548894990496)"
4,0.026094728,0.052189456,"(0.5638980883087843, 0.7166416381318564, 0.8057195267357607, 0.7573548894990496)"
4,0.024440542,0.048881084,"(0.5990738494231429, 0.7166416381318564, 0.7771605098517692, 0.7573548894990496)"
4,0.02612415,0.052248299,"(0.8068840247325836, 0.7166416381318564, 0.5626159044143175, 0.7573548894990496)"
4,0.039429577,0.078859154,"(0.8068840247325836, 0.5497086318270329, 0.75695607509883, 0.7573548894990496)"
4,0.050700447,0.101400893,"(0.785566116091338, 0.5497086318270329, 0.7807216446685186, 0.7573548894990496)"
4,0.05601658,0.112033159,"(0.5261206592804291, 0.7878895568282565, 0.7807216446685186, 0.7573548894990496)"
4,0.055663367,0.111326735,"(0.5293388730957067, 0.7878895568282565, 0.7825270097051822, 0.7573548894990496)"
4,0.038730979,0.077461957,"(0.5293388730957067, 0.7487492621015348, 0.821841363665054, 0.7573548894990496)"
4,0.031195151,0.062390303,"(0.5293388730957067, 0.7357890740589619, 0.8390244845859282, 0.7573548894990496)"
4,0.003303245,0.00660649,"(0.6805977126867853, 0.5857151374232398, 0.8390244845859282, 0.7573548894990496)"
4,0.001957256,0.003914512,"(0.6805977126867853, 0.7553443812899256, 0.8390244845859282, 0.589088585728315)"
4,0.010381753,0.020763505,"(0.818921304624736, 0.7553443812899256, 0.6941925196121702, 0.589088585728315)"
4,0.00323758,0.006475159,"(0.6834923986919395, 0.7553443812899256, 0.8367978753232188, 0.589088585728315)"
4,-0.008393252,0.016786505,"(0.6601815491252458, 0.7553443812899256, 0.8367978753232188, 0.6123010649754697)"
4,-0.008021007,0.016042013,"(0.7809419123812977, 0.6360730011473851, 0.8367978753232188, 0.6123010649754697)"
4,0.007805066,0.015610132,"(0.7809419123812977, 0.5787029572059724, 0.8367978753232188, 0.6657791849559858)"
4,0.010462066,0.020924132,"(0.7809419123812977, 0.5787029572059724, 0.6676481256267469, 0.8280388160723968)"
4,0.0080137,0.0160274,"(0.7809419123812977, 0.5787029572059724, 0.6667948491077141, 0.8369790051692264)"
4,0.025245261,0.050490523,"(0.7809419123812977, 0.7019232135498814, 0.5449050749569919, 0.8369790051692264)"
3,0.044811958,0.089623916,"(0.7809419123812977, 0.49902774255105864, 0.7343126667189038, 0.8369790051692264)"
4,0.001837849,0.004154328,"(0.5862425888509821, 0.6962603230474115, 0.7343126667189038, 0.8369790051692264)"
4,0.001868449,0.004069476,"(0.5862425888509821, 0.8370026566896703, 0.7343126667189038, 0.6964063752638585)"
4,0.001432955,0.004524197,"(0.5862425888509821, 0.7329869576131022, 0.8374189233329704, 0.6964063752638585)"
4,0.001420394,0.004549319,"(0.5862425888509821, 0.6960816789229217, 0.8374189233329704, 0.7332614095908249)"
4,-0.027155773,0.054311545,"(0.6808059807571596, 0.6960816789229217, 0.8374189233329704, 0.6480918273010826)"
4,-0.025714521,0.051429042,"(0.8349623942091793, 0.6960816789229217, 0.6841144589229528, 0.6480918273010826)"
4,-0.02361849,0.04723698,"(0.8296464726812744, 0.6960816789229217, 0.6871826608905126, 0.6480918273010826)"
4,0.016994087,0.033988174,"(0.8296464726812744, 0.6960816789229217, 0.7723377653086119, 0.5707966242472783)"
4,0.016540758,0.033081515,"(0.7720066734498444, 0.6960816789229217, 0.8311286972005144, 0.5707966242472783)"
4,0.016541452,0.033082904,"(0.730115268323054, 0.7379758611107755, 0.8311286972005144, 0.5707966242472783)"
4,-0.024690316,0.049380632,"(0.730115268323054, 0.6520887083710327, 0.8311286972005144, 0.6498365433254563)"
4,-0.02840197,0.05680394,"(0.7226424854277254, 0.6520887083710327, 0.8385025314126183, 0.6498365433254563)"
4,0.001657707,0.003315414,"(0.5924605669219339, 0.6520887083710327, 0.8385025314126183, 0.7855052183118971)"
4,-0.004125993,0.008251987,"(0.6369651432579723, 0.6004718038040239, 0.8385025314126183, 0.7855052183118971)"
4,0.012716722,0.025433445,"(0.6781070589565458, 0.574242856754479, 0.8385025314126183, 0.7855052183118971)"
4,0.013877167,0.027754334,"(0.6923399316525888, 0.574242856754479, 0.8385025314126183, 0.7759141253224093)"
4,0.010833313,0.021666626,"(0.684835415325705, 0.574242856754479, 0.8431734317343174, 0.7759141253224093)"
4,0.010839657,0.021679314,"(0.7026067497023922, 0.574242856754479, 0.8431734317343174, 0.7581681663874764)"
4,0.010887435,0.02177487,"(0.7768884289975044, 0.574242856754479, 0.8431734317343174, 0.6840775992774619)"
4,-0.039476796,0.078953592,"(0.6692616487455197, 0.6704502962664672, 0.8431734317343174, 0.6840775992774619)"
4,-0.009943684,0.019887367,"(0.6018695716178419, 0.6704502962664672, 0.8431734317343174, 0.7348179728146319)"
4,-0.010279884,0.020559768,"(0.6023929931782479, 0.6704502962664672, 0.8439948109280306, 0.7348179728146319)"
4,0.002305604,0.008176831,"(0.5742687690856545, 0.6704502962664672, 0.8439948109280306, 0.7570357017265337)"
4,0.009438528,0.018877056,"(0.5742687690856545, 0.6704502962664672, 0.7705098759761139, 0.8289372917792404)"
4,0.036653528,0.073307057,"(0.5742687690856545, 0.7721794165147374, 0.7705098759761139, 0.7225524234758595)"
4,0.03941156,0.07882312,"(0.7885212971763295, 0.7721794165147374, 0.5485643033405125, 0.7225524234758595)"
4,0.038857025,0.07771405,"(0.7901880121034917, 0.7721794165147374, 0.549115727207664, 0.7225524234758595)"
4,0.0157835,0.031566999,"(0.7901880121034917, 0.7721794165147374, 0.5988921983591995, 0.6800347921099545)"
4,0.015335186,0.030670372,"(0.7884978957480778, 0.7721794165147374, 0.6023755680565225, 0.6800347921099545)"
4,0.02375824,0.04751648,"(0.7616323339452036, 0.7721794165147374, 0.6023755680565225, 0.7079556097155275)"
4,0.021902091,0.043804183,"(0.7582138454003479, 0.7761855213809276, 0.6023755680565225, 0.7079556097155275)"
4,0.05620351,0.112407019,"(0.7582138454003479, 0.7761855213809276, 0.5160950083806877, 0.793490319443178)"
4,0.052789265,0.105578529,"(0.769464732130593, 0.7761855213809276, 0.5410028755535965, 0.793490319443178)"
4,0.062735623,0.125471247,"(0.7745647817373879, 0.7761855213809276, 0.5063174903444471, 0.793490319443178)"
4,0.058010816,0.116021632,"(0.5266334352494529, 0.7761855213809276, 0.7759814980670469, 0.793490319443178)"
4,0.063158464,0.126316928,"(0.5002055109825069, 0.7761855213809276, 0.770144164321096, 0.793490319443178)"
4,0.045784426,0.091568853,"(0.5002055109825069, 0.7761855213809276, 0.7380248688659904, 0.8308671733539391)"
4,0.044688902,0.089377803,"(0.5002055109825069, 0.8337367511679439, 0.7380248688659904, 0.7746729993019938)"
4,0.06804372,0.13608744,"(0.5002055109825069, 0.780716857670304, 0.7830094668659691, 0.7746729993019938)"
4,0.062874336,0.125748672,"(0.5197664358241602, 0.7864186858135421, 0.7830094668659691, 0.7746729993019938)"
4,0.058887704,0.117775408,"(0.7757966155012047, 0.7864186858135421, 0.5285001137096563, 0.7746729993019938)"
4,0.059516391,0.119032783,"(0.7757966155012047, 0.5280646035282076, 0.7843394454329657, 0.7746729993019938)"
4,0.05954036,0.119080721,"(0.7741809630507225, 0.5280646035282076, 0.7843394454329657, 0.7763845270882028)"
4,0.034270749,0.068541499,"(0.7261996820896164, 0.5280646035282076, 0.8374366085578447, 0.7763845270882028)"
4,0.060366455,0.120732911,"(0.7757463301404899, 0.5280646035282076, 0.7826004323759295, 0.7763845270882028)"
4,0.034507528,0.069015056,"(0.7265314468567493, 0.5280646035282076, 0.8368212580247304, 0.7763845270882028)"
4,0.007059236,0.014118473,"(0.6663399358020825, 0.5776662595758855, 0.8368212580247304, 0.7763845270882028)"
4,0.005789941,0.011579883,"(0.6663399358020825, 0.5776662595758855, 0.8387688039122988, 0.7732548931748564)"
4,0.006333931,0.012667863,"(0.6663399358020825, 0.5740356308777079, 0.8402234722912071, 0.7732548931748564)"
4,0.00906694,0.01813388,"(0.5762408710267585, 0.67947721008342, 0.8402234722912071, 0.7732548931748564)"
4,0.00089625,0.008787053,"(0.59782270000779, 0.668376279547265, 0.8402234722912071, 0.7732548931748564)"
4,0.00155125,0.008100958,"(0.59782270000779, 0.6690001849040864, 0.8382273773752754, 0.7732548931748564)"
4,0.001495488,0.008212483,"(0.5994719022857236, 0.6690001849040864, 0.8368012244117085, 0.7732548931748564)"
4,-0.026775751,0.053551501,"(0.6513623348441854, 0.6690001849040864, 0.8368012244117085, 0.7120603721700546)"
4,0.021460863,0.042921726,"(0.5383537382213357, 0.7489380420159704, 0.8368012244117085, 0.7120603721700546)"
4,0.019900493,0.039800985,"(0.5383537382213357, 0.8401625711631179, 0.7460579073174493, 0.7120603721700546)"
4,0.039180584,0.078361168,"(0.5383537382213357, 0.780381126453049, 0.797365424714662, 0.7120603721700546)"
4,0.038283969,0.076567938,"(0.5456962262224794, 0.780381126453049, 0.7936093970502781, 0.7120603721700546)"
4,0.04595508,0.091910161,"(0.5456962262224794, 0.780381126453049, 0.7624240176093674, 0.7474736570188188)"
4,0.040280532,0.080561065,"(0.7880588159522852, 0.5607167295848935, 0.7624240176093674, 0.7474736570188188)"
4,0.040536919,0.081073838,"(0.7880588159522852, 0.5607167295848935, 0.7519806454108454, 0.7589425765205352)"
4,0.040501102,0.081002205,"(0.7880588159522852, 0.5607167295848935, 0.7569921027644184, 0.7537878523034757)"
4,0.010015107,0.020030214,"(0.6955808303109264, 0.5607167295848935, 0.7569921027644184, 0.8517957753296288)"
4,-0.00127943,0.009529895,"(0.6810305517555859, 0.5913445982977094, 0.7569921027644184, 0.8517957753296288)"
4,-0.019936499,0.039872998,"(0.6393483892448494, 0.6242907122759658, 0.7569921027644184, 0.8517957753296288)"
4,-0.006745367,0.013490733,"(0.6393483892448494, 0.8035816345970661, 0.7569921027644184, 0.6589564547859471)"
4,0.008075966,0.016151932,"(0.6986163697447278, 0.7496360514211239, 0.7569921027644184, 0.6589564547859471)"
4,0.007165235,0.01433047,"(0.6966766453541613, 0.7496360514211239, 0.7569921027644184, 0.6606596539763083)"
4,0.009551447,0.019102894,"(0.6966766453541613, 0.7496360514211239, 0.7899979605199601, 0.6181089487653335)"
4,0.007364549,0.014729097,"(0.6966766453541613, 0.7496360514211239, 0.6556658805564376, 0.7611886218180987)"
4,0.008858141,0.017716282,"(0.6966766453541613, 0.5901994156905841, 0.8322332874656965, 0.7611886218180987)"
4,0.008901423,0.017802845,"(0.8320155495895343, 0.5901994156905841, 0.6966320337413846, 0.7611886218180987)"
4,0.003215684,0.00954463,"(0.8320155495895343, 0.6021493328236275, 0.6966320337413846, 0.7503955834613066)"
4,0.037732963,0.075465925,"(0.8320155495895343, 0.5340014117270707, 0.7665532279808558, 0.7503955834613066)"
4,0.049289758,0.098579515,"(0.8320155495895343, 0.5069983998497376, 0.7665532279808558, 0.7696197524229634)"
4,0.049498439,0.098996879,"(0.8335189869500979, 0.504660235674258, 0.7665532279808558, 0.7696197524229634)"
4,0.048190796,0.096381593,"(0.8343530244283587, 0.504660235674258, 0.7621566930381676, 0.7696197524229634)"
4,0.049456924,0.098913849,"(0.8334668782840501, 0.504660235674258, 0.7663350592433146, 0.7696197524229634)"
3,0.051311846,0.102623692,"(0.8334668782840501, 0.7721251289407816, 0.7663350592433146, 0.49974592660020545)"
3,0.044579501,0.089159003,"(0.7506587508132726, 0.7721251289407816, 0.8447199478458801, 0.49974592660020545)"
3,0.04446708,0.08893416,"(0.7515950827857873, 0.7721251289407816, 0.8461059660109022, 0.49974592660020545)"
3,0.045674834,0.091349667,"(0.7543340647047007, 0.7721251289407816, 0.8440139322057049, 0.49974592660020545)"
4,0.000204866,0.002009929,"(0.7543340647047007, 0.6791372153636588, 0.8440139322057049, 0.5886378855692218)"
4,0.002645684,0.005291367,"(0.7588395466306268, 0.6791372153636588, 0.8387561423909374, 0.5886378855692218)"
4,-0.00990011,0.019800219,"(0.6040350293759007, 0.6791372153636588, 0.8387561423909374, 0.7240535174794993)"
4,0.004783118,0.010988901,"(0.5717403405225351, 0.705575437665402, 0.8387561423909374, 0.7240535174794993)"
4,0.029940477,0.059880954,"(0.5717403405225351, 0.705575437665402, 0.7859604873020203, 0.7718872980293948)"
4,0.036558479,0.073116957,"(0.785643650532039, 0.705575437665402, 0.7859604873020203, 0.5590246868011377)"
4,0.035956722,0.071913444,"(0.5585445065506043, 0.705575437665402, 0.7859604873020203, 0.7827564432472287)"
4,0.010036058,0.020072116,"(0.6166159763463999, 0.6599642521376256, 0.7859604873020203, 0.7827564432472287)"
4,0.014907512,0.029815024,"(0.6690870019444476, 0.6062529105457009, 0.7859604873020203, 0.7827564432472287)"
4,0.000892471,0.007563172,"(0.6690870019444476, 0.6062529105457009, 0.7561863872047406, 0.8154505951256377)"
4,0.046686484,0.093372967,"(0.7540727697793824, 0.5080626274755268, 0.7561863872047406, 0.8154505951256377)"
4,0.049930159,0.099860318,"(0.7540727697793824, 0.5011406941028027, 0.7622391556786247, 0.8154505951256377)"
4,0.049943182,0.099886363,"(0.755085601437332, 0.5011406941028027, 0.7612784143443212, 0.8154505951256377)"
4,0.049612565,0.099225131,"(0.7544809254391827, 0.5018584833925924, 0.7612784143443212, 0.8154505951256377)"
4,0.039771005,0.07954201,"(0.7544809254391827, 0.5018584833925924, 0.7439003656947033, 0.8374387882707224)"
4,0.053845177,0.107690353,"(0.7544809254391827, 0.5018584833925924, 0.7683329003579263, 0.8055746361567853)"
4,0.055521989,0.111043978,"(0.7544809254391827, 0.5018584833925924, 0.7716949531846697, 0.8022294383131513)"
4,0.061860181,0.123720361,"(0.7544809254391827, 0.5018584833925924, 0.7845289079229122, 0.7897106276673259)"
4,0.039125035,0.078250069,"(0.7544809254391827, 0.5018584833925924, 0.7407631906175423, 0.8368854936762714)"
4,0.039095584,0.078191168,"(0.753288694880142, 0.5018584833925924, 0.7418376176790511, 0.8368854936762714)"
4,0.042823654,0.085647307,"(0.753288694880142, 0.5018584833925924, 0.7494469426162108, 0.8295825394729396)"
3,0.047777483,0.095554966,"(0.7617491526920657, 0.49050362417943105, 0.7494469426162108, 0.8295825394729396)"
4,0.040452773,0.080905546,"(0.7617491526920657, 0.7363318395828963, 0.5066873615707603, 0.8295825394729396)"
4,0.037017013,0.074034025,"(0.7617491526920657, 0.8371467230186843, 0.5066873615707603, 0.7301529820917346)"
4,0.042279686,0.084559371,"(0.7617491526920657, 0.8371467230186843, 0.5052186111577853, 0.7497349239130033)"
4,0.044606561,0.089213122,"(0.7617491526920657, 0.7548043756775401, 0.5052186111577853, 0.832908673830711)"
4,0.033063738,0.066127476,"(0.7389084752222703, 0.7548043756775401, 0.5285492252382373, 0.832908673830711)"
4,0.05085519,0.101710381,"(0.7389084752222703, 0.7893152376011542, 0.5285492252382373, 0.7962537262520949)"
4,0.057325242,0.114650483,"(0.7389084752222703, 0.7953849051410027, 0.508738687899296, 0.7962537262520949)"
4,0.036205953,0.072411906,"(0.7389084752222703, 0.754403448018137, 0.508738687899296, 0.8397494232127146)"
4,0.0392033,0.0784066,"(0.8336016711096365, 0.754403448018137, 0.508738687899296, 0.7447501119339993)"
4,0.039980541,0.079961081,"(0.7560097562014719, 0.8320990174618836, 0.508738687899296, 0.7447501119339993)"
4,0.04274797,0.08549594,"(0.7560097562014719, 0.8320990174618836, 0.7495956143368441, 0.5025144732003025)"
4,0.019265414,0.038530828,"(0.7114331147724725, 0.8320990174618836, 0.7495956143368441, 0.5518680561970424)"
4,0.020246898,0.040493795,"(0.7114331147724725, 0.8320990174618836, 0.5506394415183512, 0.752292934882863)"
4,0.021184877,0.042369755,"(0.7128912373403787, 0.8298052211551468, 0.5506394415183512, 0.752292934882863)"
4,0.01872785,0.037455699,"(0.8355809286344148, 0.7088388335709083, 0.5506394415183512, 0.752292934882863)"
4,0.043425638,0.086851275,"(0.8355809286344148, 0.760756885946584, 0.50376634144233, 0.752292934882863)"
4,0.041054061,0.082108123,"(0.8355809286344148, 0.760756885946584, 0.7452999185741428, 0.5062596302003082)"
4,0.058546432,0.117092863,"(0.7950383421408984, 0.7998929039643998, 0.7452999185741428, 0.5062596302003082)"
4,0.017152799,0.034305597,"(0.7950383421408984, 0.7998929039643998, 0.6666174191921012, 0.5931516624938011)"
4,0.001705022,0.003410044,"(0.7658205118176032, 0.8324661810613944, 0.6666174191921012, 0.5931516624938011)"
4,0.015863905,0.03172781,"(0.8023547003273643, 0.7923445637645757, 0.6666174191921012, 0.5931516624938011)"
4,0.016513881,0.033027762,"(0.80193148295687, 0.7923445637645757, 0.6666174191921012, 0.5909749754000302)"
4,0.014479633,0.028959265,"(0.8059477102873145, 0.788223796540303, 0.6666174191921012, 0.5909749754000302)"
4,0.013990565,0.02798113,"(0.807156289254417, 0.7874761050931346, 0.6666174191921012, 0.5909749754000302)"
3,0.059482536,0.118965071,"(0.807156289254417, 0.7874761050931346, 0.49710262918442605, 0.754712955708332)"
3,0.059111687,0.118223375,"(0.807156289254417, 0.788687359971178, 0.49979727681752156, 0.754712955708332)"
3,0.048928709,0.097857418,"(0.8283122375800668, 0.7691113952548004, 0.49979727681752156, 0.754712955708332)"
3,0.059880529,0.119761057,"(0.8049991233829854, 0.7896055589617821, 0.49979727681752156, 0.754712955708332)"
4,0.048138885,0.09627777,"(0.8049991233829854, 0.5335251298068387, 0.7763668366980386, 0.754712955708332)"
4,0.047954746,0.095909492,"(0.8061585807385953, 0.5335251298068387, 0.7767897386212852, 0.754712955708332)"
4,0.047090043,0.094180087,"(0.8208409037627477, 0.5223016171493042, 0.7767897386212852, 0.754712955708332)"
4,0.049624654,0.099249307,"(0.8208409037627477, 0.5117521367521367, 0.7763786993659951, 0.754712955708332)"
4,0.044272398,0.088544796,"(0.8208409037627477, 0.5254569000640242, 0.7686744395806268, 0.754712955708332)"
4,0.04342215,0.086844299,"(0.7670469489742241, 0.5254569000640242, 0.8226144060613654, 0.754712955708332)"
4,0.047420443,0.094840886,"(0.5122671443970426, 0.7698503666253199, 0.8226144060613654, 0.754712955708332)"
4,0.043340818,0.086681635,"(0.5122671443970426, 0.8325331937483642, 0.7634506528652398, 0.754712955708332)"
4,0.043330067,0.086660134,"(0.8325493627960401, 0.5122939776776735, 0.7634506528652398, 0.754712955708332)"
4,0.043152861,0.086305723,"(0.7633402480469612, 0.5122939776776735, 0.8331477802474478, 0.754712955708332)"
4,0.042372989,0.084745978,"(0.7633402480469612, 0.5122939776776735, 0.753038455714808, 0.8345927693097194)"
4,0.042842241,0.085684482,"(0.7633402480469612, 0.5122939776776735, 0.7539564148198474, 0.8336337207024362)"
4,0.012231683,0.024463366,"(0.5794909121596675, 0.7080949497203143, 0.7539564148198474, 0.8336337207024362)"
4,0.014929889,0.029859779,"(0.5617994200342553, 0.7011962832750717, 0.7539564148198474, 0.8336337207024362)"
4,0.022789189,0.045578377,"(0.5451559239238561, 0.7011962832750717, 0.7687501155417522, 0.8336337207024362)"
4,0.014963676,0.029927352,"(0.7543536646353887, 0.7011962832750717, 0.5620615229961522, 0.8336337207024362)"
4,0.014983203,0.029966405,"(0.7543536646353887, 0.7077512910314767, 0.5685384248210024, 0.8336337207024362)"
4,0.015992851,0.031985701,"(0.7564162251239644, 0.7077512910314767, 0.5685384248210024, 0.8316576893006298)"
4,-0.02169045,0.043380899,"(0.6853974825075853, 0.7077512910314767, 0.6482528824909682, 0.8316576893006298)"
4,-0.019592272,0.039184545,"(0.6853974825075853, 0.7077512910314767, 0.6416124456084353, 0.8299054179242745)"
4,0.029117193,0.058234387,"(0.539320207659908, 0.7077512910314767, 0.7779431085465911, 0.8299054179242745)"
4,0.05476706,0.10953412,"(0.539320207659908, 0.7663032008441787, 0.7779431085465911, 0.7700283556441696)"
