seats,mm,pg,vs
8,0.001971551,0.008293715,"(0.4673606936050375, 0.6162532078699743, 0.5316197950507258, 0.39434795125227906, 0.6352781506189719, 0.4338106023728009, 0.4823234093873144, 0.5821946348262138, 0.5127788779602069, 0.3814701006912836, 0.5131650440467813, 0.5326996006730793, 0.5622133465830913)"
8,0.001949395,0.008358858,"(0.4673606936050375, 0.6162532078699743, 0.5316197950507258, 0.39434795125227906, 0.6352781506189719, 0.4338106023728009, 0.4823234093873144, 0.5131346023559237, 0.5821269273657093, 0.3814701006912836, 0.5131650440467813, 0.5326996006730793, 0.5622133465830913)"
8,0.001828343,0.008600964,"(0.4673606936050375, 0.6162532078699743, 0.5198067538264994, 0.39434795125227906, 0.6352781506189719, 0.4338106023728009, 0.4823234093873144, 0.5131346023559237, 0.5821269273657093, 0.3814701006912836, 0.5131650440467813, 0.5326996006730793, 0.5756000718290468)"
8,0.00178548,0.008701963,"(0.4673606936050375, 0.6162532078699743, 0.5198067538264994, 0.39434795125227906, 0.6352781506189719, 0.3820769557488713, 0.4823234093873144, 0.5131346023559237, 0.5821269273657093, 0.43376096187950475, 0.5131650440467813, 0.5326996006730793, 0.5756000718290468)"
7,0.001730915,0.011087295,"(0.4673606936050375, 0.6465329766555686, 0.5198067538264994, 0.39434795125227906, 0.6352781506189719, 0.3820769557488713, 0.4823234093873144, 0.5131346023559237, 0.5821269273657093, 0.43376096187950475, 0.4831988791720335, 0.5326996006730793, 0.5756000718290468)"
7,0.000980935,0.014998093,"(0.4673606936050375, 0.6465329766555686, 0.5198067538264994, 0.44553264604811, 0.6352781506189719, 0.3820769557488713, 0.4823234093873144, 0.5131346023559237, 0.5406919708324484, 0.43376096187950475, 0.4831988791720335, 0.5326996006730793, 0.5756000718290468)"
7,0.002548808,0.015468795,"(0.4673606936050375, 0.6465329766555686, 0.5198067538264994, 0.44553264604811, 0.6352781506189719, 0.3820769557488713, 0.4808386409398336, 0.5147094009657632, 0.5406919708324484, 0.43376096187950475, 0.4831988791720335, 0.5326996006730793, 0.5756000718290468)"
7,0.002656668,0.017310879,"(0.4673606936050375, 0.6465329766555686, 0.5198067538264994, 0.44553264604811, 0.6352781506189719, 0.3873626373626374, 0.47415078204223543, 0.5147094009657632, 0.5406919708324484, 0.43376096187950475, 0.4831988791720335, 0.5326996006730793, 0.5756000718290468)"
7,0.002923615,0.022793216,"(0.4673606936050375, 0.6465329766555686, 0.5198067538264994, 0.44553264604811, 0.6352781506189719, 0.45459803086945255, 0.40344507740874763, 0.5147094009657632, 0.5406919708324484, 0.43376096187950475, 0.4831988791720335, 0.5326996006730793, 0.5756000718290468)"
7,0.002900517,0.02261897,"(0.4673606936050375, 0.5414084052430641, 0.5198067538264994, 0.44553264604811, 0.6352781506189719, 0.45459803086945255, 0.40344507740874763, 0.5147094009657632, 0.6461168162765234, 0.43376096187950475, 0.4831988791720335, 0.5326996006730793, 0.5756000718290468)"
7,0.002850945,0.022578251,"(0.4673606936050375, 0.5414084052430641, 0.5198067538264994, 0.44553264604811, 0.6352781506189719, 0.45505258555220585, 0.40344507740874763, 0.5147094009657632, 0.6461168162765234, 0.43376096187950475, 0.4831988791720335, 0.5326996006730793, 0.5757899542004645)"
6,-0.012612231,0.024846425,"(0.4673606936050375, 0.5414084052430641, 0.5198067538264994, 0.44553264604811, 0.6352781506189719, 0.45505258555220585, 0.40344507740874763, 0.44545032119216094, 0.6461168162765234, 0.49893173980001304, 0.4831988791720335, 0.5326996006730793, 0.5757899542004645)"
6,-0.012345444,0.023956095,"(0.4673606936050375, 0.5414084052430641, 0.5198067538264994, 0.44553264604811, 0.6352781506189719, 0.5308967043852245, 0.40344507740874763, 0.44545032119216094, 0.6461168162765234, 0.49893173980001304, 0.4831988791720335, 0.5326996006730793, 0.4964776015689645)"
6,-0.01235922,0.021945845,"(0.43900655301496533, 0.5414084052430641, 0.5198067538264994, 0.44553264604811, 0.6352781506189719, 0.5308967043852245, 0.40344507740874763, 0.47398354792879377, 0.6461168162765234, 0.49893173980001304, 0.4831988791720335, 0.5326996006730793, 0.4964776015689645)"
6,-0.012624351,0.013310693,"(0.36780831824987587, 0.5414084052430641, 0.5198067538264994, 0.44553264604811, 0.6352781506189719, 0.5308967043852245, 0.4780900154153294, 0.47398354792879377, 0.6461168162765234, 0.49893173980001304, 0.4831988791720335, 0.5326996006730793, 0.4964776015689645)"
7,0.003724269,0.015292993,"(0.36780831824987587, 0.5153695296501359, 0.5198067538264994, 0.44553264604811, 0.6352781506189719, 0.5308967043852245, 0.4780900154153294, 0.47398354792879377, 0.6461168162765234, 0.5261298187343203, 0.4831988791720335, 0.5326996006730793, 0.4964776015689645)"
7,0.003657515,0.016722999,"(0.37565952001973263, 0.5153695296501359, 0.5198067538264994, 0.44553264604811, 0.6352781506189719, 0.5308967043852245, 0.47110662400109515, 0.47398354792879377, 0.6461168162765234, 0.5261298187343203, 0.4831988791720335, 0.5326996006730793, 0.4964776015689645)"
7,0.00329105,0.018301191,"(0.37565952001973263, 0.5153695296501359, 0.5198067538264994, 0.44553264604811, 0.6352781506189719, 0.5308967043852245, 0.47110662400109515, 0.47398354792879377, 0.6536279634354795, 0.5261298187343203, 0.48045178105994785, 0.5326996006730793, 0.4964776015689645)"
8,0.00737066,0.02255725,"(0.37565952001973263, 0.5153695296501359, 0.5198067538264994, 0.44553264604811, 0.6352781506189719, 0.5308967043852245, 0.43244766065519313, 0.47398354792879377, 0.6536279634354795, 0.5261298187343203, 0.48045178105994785, 0.5326996006730793, 0.5397855372747768)"
7,0.002729167,0.014778146,"(0.37565952001973263, 0.5153695296501359, 0.5198067538264994, 0.44553264604811, 0.6352781506189719, 0.5759237341882775, 0.43244766065519313, 0.47398354792879377, 0.6536279634354795, 0.5261298187343203, 0.48045178105994785, 0.5326996006730793, 0.497414012378826)"
7,0.002672888,0.014503787,"(0.37565952001973263, 0.5153695296501359, 0.5312495378745681, 0.44553264604811, 0.6352781506189719, 0.5759237341882775, 0.43244766065519313, 0.47398354792879377, 0.6536279634354795, 0.5261298187343203, 0.48045178105994785, 0.5326996006730793, 0.48670284938941655)"
7,0.002721617,0.01440633,"(0.37565952001973263, 0.5153695296501359, 0.5312495378745681, 0.44553264604811, 0.6608369981834032, 0.5759237341882775, 0.43244766065519313, 0.47398354792879377, 0.6274356461286112, 0.5261298187343203, 0.48045178105994785, 0.5326996006730793, 0.48670284938941655)"
7,0.002933001,0.01180648,"(0.37565952001973263, 0.5153695296501359, 0.5312495378745681, 0.575998699276719, 0.6608369981834032, 0.5759237341882775, 0.43244766065519313, 0.47398354792879377, 0.4942215966846509, 0.5261298187343203, 0.48045178105994785, 0.5326996006730793, 0.48670284938941655)"
7,0.002934976,0.010712213,"(0.37565952001973263, 0.5153695296501359, 0.5312495378745681, 0.575998699276719, 0.6608369981834032, 0.5759237341882775, 0.43244766065519313, 0.4605460599334073, 0.4942215966846509, 0.5261298187343203, 0.4938635921213301, 0.5326996006730793, 0.48670284938941655)"
7,0.009020798,0.010851927,"(0.37565952001973263, 0.5215252091205471, 0.5260020015948537, 0.575998699276719, 0.6608369981834032, 0.5759237341882775, 0.43244766065519313, 0.4605460599334073, 0.4942215966846509, 0.5261298187343203, 0.4938635921213301, 0.5326996006730793, 0.48670284938941655)"
7,0.009015577,0.01086237,"(0.37565952001973263, 0.5215252091205471, 0.5260020015948537, 0.575998699276719, 0.6610787953192443, 0.5759237341882775, 0.43244766065519313, 0.4605460599334073, 0.4942215966846509, 0.5261298187343203, 0.4938635921213301, 0.532525683677526, 0.48670284938941655)"
8,0.00854997,0.011793584,"(0.37565952001973263, 0.5215252091205471, 0.5260020015948537, 0.575998699276719, 0.6610787953192443, 0.5759237341882775, 0.43244766065519313, 0.5172032950073309, 0.4942215966846509, 0.5261298187343203, 0.44325924225405233, 0.532525683677526, 0.48670284938941655)"
8,0.008561541,0.011770442,"(0.37565952001973263, 0.5215252091205471, 0.5248203927412058, 0.575998699276719, 0.6610787953192443, 0.5759237341882775, 0.43244766065519313, 0.5182344814213345, 0.4942215966846509, 0.5261298187343203, 0.44325924225405233, 0.532525683677526, 0.48670284938941655)"
8,0.011886168,0.024839581,"(0.37565952001973263, 0.5215252091205471, 0.5248203927412058, 0.575998699276719, 0.5888097569218382, 0.5759237341882775, 0.43244766065519313, 0.5901207568698298, 0.4942215966846509, 0.5261298187343203, 0.44325924225405233, 0.532525683677526, 0.48670284938941655)"
8,0.013156449,0.024917871,"(0.37565952001973263, 0.5215252091205471, 0.4802891180486886, 0.575998699276719, 0.5888097569218382, 0.5759237341882775, 0.43244766065519313, 0.5901207568698298, 0.4942215966846509, 0.5261298187343203, 0.44325924225405233, 0.532525683677526, 0.5317430126274634)"
8,0.008720028,0.012647347,"(0.37565952001973263, 0.5215252091205471, 0.4802891180486886, 0.575998699276719, 0.5190332266603453, 0.5759237341882775, 0.43244766065519313, 0.6577108335764817, 0.4942215966846509, 0.5261298187343203, 0.44325924225405233, 0.532525683677526, 0.5317430126274634)"
8,0.008771152,0.0125451,"(0.37565952001973263, 0.5215252091205471, 0.4802891180486886, 0.575998699276719, 0.5190332266603453, 0.5759237341882775, 0.43244766065519313, 0.6577108335764817, 0.45623842886702726, 0.563448377326711, 0.44325924225405233, 0.532525683677526, 0.5317430126274634)"
8,0.008840434,0.013032385,"(0.37928092863820506, 0.5215252091205471, 0.4802891180486886, 0.575998699276719, 0.5190332266603453, 0.5759237341882775, 0.43244766065519313, 0.6577108335764817, 0.45623842886702726, 0.563448377326711, 0.4387371647012563, 0.532525683677526, 0.5317430126274634)"
8,0.008905634,0.014856172,"(0.426096550575598, 0.5215252091205471, 0.4802891180486886, 0.575998699276719, 0.5190332266603453, 0.5759237341882775, 0.3847844376823218, 0.6577108335764817, 0.45623842886702726, 0.563448377326711, 0.4387371647012563, 0.532525683677526, 0.5317430126274634)"
9,0.008585881,0.019357316,"(0.426096550575598, 0.5215252091205471, 0.4802891180486886, 0.5298221802797188, 0.5190332266603453, 0.5759237341882775, 0.3847844376823218, 0.6577108335764817, 0.5065717388681067, 0.563448377326711, 0.4387371647012563, 0.532525683677526, 0.5317430126274634)"
9,0.008302068,0.02239722,"(0.426096550575598, 0.5215252091205471, 0.5640087234692401, 0.5298221802797188, 0.5190332266603453, 0.49589369629282193, 0.3847844376823218, 0.6577108335764817, 0.5065717388681067, 0.563448377326711, 0.4387371647012563, 0.532525683677526, 0.5317430126274634)"
9,0.008311961,0.02003549,"(0.4337078651685393, 0.5215252091205471, 0.5640087234692401, 0.5298221802797188, 0.5190332266603453, 0.48815376941712985, 0.3847844376823218, 0.6577108335764817, 0.5065717388681067, 0.563448377326711, 0.4387371647012563, 0.532525683677526, 0.5317430126274634)"
9,0.008291627,0.019673007,"(0.4337078651685393, 0.5215252091205471, 0.5640087234692401, 0.5287762790770993, 0.5190332266603453, 0.48815376941712985, 0.3847844376823218, 0.6577108335764817, 0.5065717388681067, 0.5647586199838295, 0.4387371647012563, 0.532525683677526, 0.5317430126274634)"
9,0.015722375,0.01931365,"(0.4337078651685393, 0.5215252091205471, 0.5640087234692401, 0.5287762790770993, 0.6393305984848132, 0.48815376941712985, 0.3847844376823218, 0.5350776454327412, 0.5065717388681067, 0.5647586199838295, 0.4387371647012563, 0.532525683677526, 0.5317430126274634)"
9,0.015697676,0.01953695,"(0.4337078651685393, 0.5215252091205471, 0.5640087234692401, 0.5287762790770993, 0.640216869379554, 0.48815376941712985, 0.3847844376823218, 0.5350776454327412, 0.5065717388681067, 0.5647586199838295, 0.4381719885799907, 0.532525683677526, 0.5317430126274634)"
9,0.015864907,0.025514149,"(0.4337078651685393, 0.5215252091205471, 0.5640087234692401, 0.5287762790770993, 0.640216869379554, 0.48815376941712985, 0.3847844376823218, 0.41765908715660416, 0.5065717388681067, 0.5647586199838295, 0.5534165381649961, 0.532525683677526, 0.5317430126274634)"
9,0.014096174,0.025078953,"(0.4337078651685393, 0.5215252091205471, 0.5640087234692401, 0.5657542353330591, 0.640216869379554, 0.48815376941712985, 0.3847844376823218, 0.41765908715660416, 0.5065717388681067, 0.526943119187279, 0.5534165381649961, 0.532525683677526, 0.5317430126274634)"
9,0.015085363,0.025083927,"(0.4337078651685393, 0.5215252091205471, 0.5640087234692401, 0.5657542353330591, 0.640216869379554, 0.48815376941712985, 0.3847844376823218, 0.41765908715660416, 0.5065717388681067, 0.5524571966766457, 0.5279347954821969, 0.532525683677526, 0.5317430126274634)"
10,0.01556882,0.027671329,"(0.4337078651685393, 0.5215252091205471, 0.5035609371641471, 0.5657542353330591, 0.640216869379554, 0.5423166114998117, 0.3847844376823218, 0.41765908715660416, 0.5065717388681067, 0.5524571966766457, 0.5279347954821969, 0.532525683677526, 0.5317430126274634)"
10,0.014904438,0.026342564,"(0.4337078651685393, 0.5215252091205471, 0.5035609371641471, 0.5657542353330591, 0.640216869379554, 0.5423166114998117, 0.3847844376823218, 0.5651924531366588, 0.5065717388681067, 0.4135608024229583, 0.5279347954821969, 0.532525683677526, 0.5317430126274634)"
9,0.014769472,0.026972269,"(0.4337078651685393, 0.5215252091205471, 0.5035609371641471, 0.4358291623016335, 0.640216869379554, 0.5423166114998117, 0.3847844376823218, 0.5651924531366588, 0.6382513661202186, 0.4135608024229583, 0.5279347954821969, 0.532525683677526, 0.5317430126274634)"
9,0.014924369,0.024726249,"(0.4417845223902616, 0.5215252091205471, 0.5035609371641471, 0.4358291623016335, 0.640216869379554, 0.5423166114998117, 0.37469411726320595, 0.5651924531366588, 0.6382513661202186, 0.4135608024229583, 0.5279347954821969, 0.532525683677526, 0.5317430126274634)"
9,0.014718992,0.018571208,"(0.4417845223902616, 0.5215252091205471, 0.5035609371641471, 0.45716799847793, 0.640216869379554, 0.5423166114998117, 0.37469411726320595, 0.5651924531366588, 0.6195824356055397, 0.4135608024229583, 0.5279347954821969, 0.532525683677526, 0.5317430126274634)"
9,0.012043609,0.018784641,"(0.4417845223902616, 0.5215252091205471, 0.5035609371641471, 0.45716799847793, 0.640216869379554, 0.5423166114998117, 0.37469411726320595, 0.5651924531366588, 0.525366129606738, 0.4135608024229583, 0.5279347954821969, 0.6281293065309257, 0.5317430126274634)"
9,0.012062674,0.018842154,"(0.4417845223902616, 0.5215252091205471, 0.5035609371641471, 0.45716799847793, 0.640216869379554, 0.5423166114998117, 0.37469411726320595, 0.5648816120906801, 0.525366129606738, 0.4135608024229583, 0.5279347954821969, 0.6281293065309257, 0.5318060059964107)"
9,0.012022184,0.018923135,"(0.4417845223902616, 0.517709496382354, 0.5035609371641471, 0.45716799847793, 0.640216869379554, 0.5423166114998117, 0.37469411726320595, 0.5648816120906801, 0.525366129606738, 0.4135608024229583, 0.5279347954821969, 0.6281293065309257, 0.5361480937148785)"
9,0.011900385,0.020610431,"(0.3827534459759893, 0.517709496382354, 0.5035609371641471, 0.45716799847793, 0.640216869379554, 0.5423166114998117, 0.4353085762274431, 0.5648816120906801, 0.525366129606738, 0.4135608024229583, 0.5279347954821969, 0.6281293065309257, 0.5361480937148785)"
9,0.012317401,0.018506215,"(0.3827534459759893, 0.517709496382354, 0.5035609371641471, 0.45716799847793, 0.640216869379554, 0.5423166114998117, 0.5265987914565993, 0.5648816120906801, 0.525366129606738, 0.4135608024229583, 0.5279347954821969, 0.6281293065309257, 0.43943667955308213)"
8,0.005024272,0.01248373,"(0.3827534459759893, 0.517709496382354, 0.5035609371641471, 0.49462585034013606, 0.640216869379554, 0.5423166114998117, 0.5265987914565993, 0.5648816120906801, 0.525366129606738, 0.4135608024229583, 0.48575139068530027, 0.6281293065309257, 0.43943667955308213)"
7,0.00501738,0.012497513,"(0.3827534459759893, 0.517709496382354, 0.5544711041040548, 0.49462585034013606, 0.640216869379554, 0.4914960350053075, 0.5265987914565993, 0.5648816120906801, 0.525366129606738, 0.4135608024229583, 0.48575139068530027, 0.6281293065309257, 0.43943667955308213)"
7,0.00501738,0.012497513,"(0.3827534459759893, 0.517709496382354, 0.5544711041040548, 0.5265987914565993, 0.640216869379554, 0.4914960350053075, 0.49462585034013606, 0.5648816120906801, 0.525366129606738, 0.4135608024229583, 0.48575139068530027, 0.6281293065309257, 0.43943667955308213)"
7,0.004985194,0.014873867,"(0.4277685642109019, 0.517709496382354, 0.5544711041040548, 0.5265987914565993, 0.640216869379554, 0.4914960350053075, 0.49462585034013606, 0.5648816120906801, 0.525366129606738, 0.36896409736629554, 0.48575139068530027, 0.6281293065309257, 0.43943667955308213)"
7,0.007147617,0.014834685,"(0.4277685642109019, 0.5198523279702215, 0.5544711041040548, 0.5242012731735547, 0.640216869379554, 0.4914960350053075, 0.49462585034013606, 0.5648816120906801, 0.525366129606738, 0.36896409736629554, 0.48575139068530027, 0.6281293065309257, 0.43943667955308213)"
7,0.007147617,0.014834685,"(0.4277685642109019, 0.5198523279702215, 0.5242012731735547, 0.5544711041040548, 0.640216869379554, 0.4914960350053075, 0.49462585034013606, 0.5648816120906801, 0.525366129606738, 0.36896409736629554, 0.48575139068530027, 0.6281293065309257, 0.43943667955308213)"
7,0.003804411,0.013348112,"(0.4277685642109019, 0.5198523279702215, 0.4457236069535957, 0.5544711041040548, 0.640216869379554, 0.4914960350053075, 0.49462585034013606, 0.5648816120906801, 0.525366129606738, 0.36896409736629554, 0.48575139068530027, 0.6281293065309257, 0.5163920199550713)"
7,0.003788972,0.01372533,"(0.4277685642109019, 0.5198523279702215, 0.44459800120286125, 0.5544711041040548, 0.640216869379554, 0.49282234522956475, 0.49462585034013606, 0.5648816120906801, 0.525366129606738, 0.36896409736629554, 0.48575139068530027, 0.6281293065309257, 0.5163920199550713)"
7,0.003802064,0.011387164,"(0.3881590505377813, 0.5198523279702215, 0.44459800120286125, 0.5544711041040548, 0.640216869379554, 0.49282234522956475, 0.49462585034013606, 0.5648816120906801, 0.525366129606738, 0.40840341666529517, 0.48575139068530027, 0.6281293065309257, 0.5163920199550713)"
7,0.003265634,0.015748452,"(0.3881590505377813, 0.43169387645752016, 0.5397300394753597, 0.5544711041040548, 0.640216869379554, 0.49282234522956475, 0.49462585034013606, 0.5648816120906801, 0.525366129606738, 0.40840341666529517, 0.48575139068530027, 0.6281293065309257, 0.5163920199550713)"
7,0.003295502,0.01221403,"(0.4433069172743172, 0.3761577330823343, 0.5397300394753597, 0.5544711041040548, 0.640216869379554, 0.49282234522956475, 0.49462585034013606, 0.5648816120906801, 0.525366129606738, 0.40840341666529517, 0.48575139068530027, 0.6281293065309257, 0.5163920199550713)"
7,0.003280929,0.012374759,"(0.5550881933794559, 0.3761577330823343, 0.5397300394753597, 0.4428792707750448, 0.640216869379554, 0.49282234522956475, 0.49462585034013606, 0.5648816120906801, 0.525366129606738, 0.40840341666529517, 0.48575139068530027, 0.6281293065309257, 0.5163920199550713)"
7,0.003289773,0.012335644,"(0.5549035837102289, 0.3761577330823343, 0.5397300394753597, 0.4429489078344567, 0.640216869379554, 0.49282234522956475, 0.49462585034013606, 0.5648816120906801, 0.525366129606738, 0.40840341666529517, 0.48575139068530027, 0.6281293065309257, 0.5163920199550713)"
7,0.003183256,0.012177625,"(0.5549035837102289, 0.3761577330823343, 0.5397300394753597, 0.4429489078344567, 0.5657672266331807, 0.49282234522956475, 0.49462585034013606, 0.6407159770894924, 0.525366129606738, 0.40840341666529517, 0.48575139068530027, 0.6281293065309257, 0.5163920199550713)"
7,-0.002434727,0.012160124,"(0.5549035837102289, 0.3761577330823343, 0.5107652855993564, 0.4429489078344567, 0.5657672266331807, 0.49282234522956475, 0.49462585034013606, 0.6407159770894924, 0.525366129606738, 0.40840341666529517, 0.48575139068530027, 0.6281293065309257, 0.5452430128892258)"
7,-0.002942615,0.022100104,"(0.5549035837102289, 0.45216720135223704, 0.5107652855993564, 0.4429489078344567, 0.5657672266331807, 0.49282234522956475, 0.49462585034013606, 0.6407159770894924, 0.525366129606738, 0.33899649658198494, 0.48575139068530027, 0.6281293065309257, 0.5452430128892258)"
7,-0.002426736,0.022750473,"(0.5549035837102289, 0.4961459224470555, 0.5107652855993564, 0.4429489078344567, 0.5150820663357357, 0.49282234522956475, 0.49462585034013606, 0.6407159770894924, 0.525366129606738, 0.33899649658198494, 0.48575139068530027, 0.6281293065309257, 0.5452430128892258)"
7,-0.002256627,0.022410255,"(0.5549035837102289, 0.4961459224470555, 0.5107652855993564, 0.4554140384926411, 0.5150820663357357, 0.47814579771460586, 0.49462585034013606, 0.6407159770894924, 0.525366129606738, 0.33899649658198494, 0.48575139068530027, 0.6281293065309257, 0.5452430128892258)"
7,-0.002392204,0.024872103,"(0.5549035837102289, 0.4961459224470555, 0.5107652855993564, 0.4554140384926411, 0.5501222963849285, 0.47814579771460586, 0.49462585034013606, 0.6074382552597372, 0.525366129606738, 0.33899649658198494, 0.48575139068530027, 0.6281293065309257, 0.5452430128892258)"
7,-0.003074674,0.026237043,"(0.4748818723780084, 0.4961459224470555, 0.5107652855993564, 0.4554140384926411, 0.5501222963849285, 0.5670396234842955, 0.49462585034013606, 0.6074382552597372, 0.525366129606738, 0.33899649658198494, 0.48575139068530027, 0.6281293065309257, 0.5452430128892258)"
7,-0.005852803,0.026466115,"(0.4748818723780084, 0.4961459224470555, 0.5706559751510378, 0.4554140384926411, 0.5501222963849285, 0.5080570088759017, 0.49462585034013606, 0.6074382552597372, 0.525366129606738, 0.33899649658198494, 0.48575139068530027, 0.6281293065309257, 0.5452430128892258)"
8,0.008950262,0.026597824,"(0.4748818723780084, 0.4961459224470555, 0.5706559751510378, 0.4554140384926411, 0.5501222963849285, 0.5080570088759017, 0.45884362863414685, 0.6074382552597372, 0.525366129606738, 0.33899649658198494, 0.5229706124126593, 0.6281293065309257, 0.5452430128892258)"
8,0.008946508,0.026605332,"(0.4748818723780084, 0.4961459224470555, 0.5706559751510378, 0.4554140384926411, 0.5459942366137744, 0.5080570088759017, 0.45884362863414685, 0.6074382552597372, 0.525366129606738, 0.33899649658198494, 0.5229706124126593, 0.6281293065309257, 0.5494198713804811)"
8,0.008962559,0.026573231,"(0.4748818723780084, 0.4961459224470555, 0.5706559751510378, 0.4554140384926411, 0.5362147848787858, 0.5176278046461944, 0.45884362863414685, 0.6074382552597372, 0.525366129606738, 0.33899649658198494, 0.5229706124126593, 0.6281293065309257, 0.5494198713804811)"
8,0.005839202,0.026544884,"(0.4748818723780084, 0.4961459224470555, 0.5706559751510378, 0.4554140384926411, 0.5362147848787858, 0.5176278046461944, 0.45884362863414685, 0.6074382552597372, 0.525366129606738, 0.33899649658198494, 0.5198330818268609, 0.6281293065309257, 0.552373146989892)"
8,0.005946788,0.028936222,"(0.4748818723780084, 0.4961459224470555, 0.5706559751510378, 0.4554140384926411, 0.5362147848787858, 0.5176278046461944, 0.45884362863414685, 0.6074382552597372, 0.6196581414176388, 0.33899649658198494, 0.5198330818268609, 0.5324386660359904, 0.552373146989892)"
8,0.005977719,0.027015408,"(0.4748818723780084, 0.4961459224470555, 0.5706559751510378, 0.4554140384926411, 0.5362147848787858, 0.5176278046461944, 0.45239993224189645, 0.6074382552597372, 0.6256997416728838, 0.33899649658198494, 0.5198330818268609, 0.5324386660359904, 0.552373146989892)"
8,0.005976943,0.027016959,"(0.4515160317648647, 0.4961459224470555, 0.5706559751510378, 0.47878996638311044, 0.5362147848787858, 0.5176278046461944, 0.45239993224189645, 0.6074382552597372, 0.6256997416728838, 0.33899649658198494, 0.5198330818268609, 0.5324386660359904, 0.552373146989892)"
8,0.006285535,0.028111644,"(0.4515160317648647, 0.4961459224470555, 0.5587314017227878, 0.4867028385096488, 0.5362147848787858, 0.5176278046461944, 0.45239993224189645, 0.6074382552597372, 0.6256997416728838, 0.33899649658198494, 0.5198330818268609, 0.5324386660359904, 0.552373146989892)"
8,0.006163994,0.028455172,"(0.4515160317648647, 0.4961459224470555, 0.4584317387085553, 0.5885825339582835, 0.5362147848787858, 0.5176278046461944, 0.45239993224189645, 0.6074382552597372, 0.6256997416728838, 0.33899649658198494, 0.5198330818268609, 0.5324386660359904, 0.552373146989892)"
8,0.006054803,0.026861238,"(0.4515160317648647, 0.4961459224470555, 0.468570737670782, 0.5798630173493591, 0.5362147848787858, 0.5176278046461944, 0.45239993224189645, 0.6074382552597372, 0.6256997416728838, 0.33899649658198494, 0.5198330818268609, 0.5324386660359904, 0.552373146989892)"
8,0.006030501,0.026909843,"(0.45079018583470276, 0.4961459224470555, 0.468570737670782, 0.5798630173493591, 0.5372565577099857, 0.5176278046461944, 0.45239993224189645, 0.6074382552597372, 0.6256997416728838, 0.33899649658198494, 0.5198330818268609, 0.5324386660359904, 0.552373146989892)"
8,0.012754964,0.026232907,"(0.45079018583470276, 0.4961459224470555, 0.468570737670782, 0.5798630173493591, 0.5372565577099857, 0.5176278046461944, 0.44161385653555, 0.6074382552597372, 0.6256997416728838, 0.33899649658198494, 0.5262190764623813, 0.5324386660359904, 0.552373146989892)"
8,0.012600121,0.026542592,"(0.45079018583470276, 0.4874257425742574, 0.468570737670782, 0.5798630173493591, 0.5372565577099857, 0.5176278046461944, 0.44161385653555, 0.6074382552597372, 0.6256997416728838, 0.33899649658198494, 0.5262190764623813, 0.5324386660359904, 0.5631062763135479)"
8,0.012803169,0.026136496,"(0.45079018583470276, 0.4874257425742574, 0.5687849511671911, 0.4770091818605135, 0.5372565577099857, 0.5176278046461944, 0.44161385653555, 0.6074382552597372, 0.6256997416728838, 0.33899649658198494, 0.5262190764623813, 0.5324386660359904, 0.5631062763135479)"
8,0.012801827,0.02613918,"(0.48892585285761564, 0.4493075200497816, 0.5687849511671911, 0.4770091818605135, 0.5372565577099857, 0.5176278046461944, 0.44161385653555, 0.6074382552597372, 0.6256997416728838, 0.33899649658198494, 0.5262190764623813, 0.5324386660359904, 0.5631062763135479)"
8,0.012787052,0.026168731,"(0.48892585285761564, 0.47737125337190844, 0.5687849511671911, 0.4491375344518041, 0.5372565577099857, 0.5176278046461944, 0.44161385653555, 0.6074382552597372, 0.6256997416728838, 0.33899649658198494, 0.5262190764623813, 0.5324386660359904, 0.5631062763135479)"
8,0.01288214,0.027915817,"(0.4981858067529694, 0.47737125337190844, 0.5687849511671911, 0.4386414328598501, 0.5372565577099857, 0.5176278046461944, 0.44161385653555, 0.6074382552597372, 0.6256997416728838, 0.33899649658198494, 0.5262190764623813, 0.5324386660359904, 0.5631062763135479)"
8,0.012848699,0.027982699,"(0.4981858067529694, 0.48115812389041274, 0.5687849511671911, 0.43528929834388086, 0.5372565577099857, 0.5176278046461944, 0.44161385653555, 0.6074382552597372, 0.6256997416728838, 0.33899649658198494, 0.5262190764623813, 0.5324386660359904, 0.5631062763135479)"
8,0.009110892,0.026804148,"(0.4981858067529694, 0.48115812389041274, 0.5687849511671911, 0.43528929834388086, 0.5372565577099857, 0.5176278046461944, 0.4499039280549888, 0.6074382552597372, 0.6256997416728838, 0.33899649658198494, 0.5228606255939837, 0.5324386660359904, 0.5631062763135479)"
8,0.019225309,0.029614676,"(0.4981858067529694, 0.48115812389041274, 0.5687849511671911, 0.43528929834388086, 0.5372565577099857, 0.5176278046461944, 0.5430335105533813, 0.6074382552597372, 0.6256997416728838, 0.33899649658198494, 0.42275815685090745, 0.5324386660359904, 0.5631062763135479)"
8,0.019253339,0.029712388,"(0.4981858067529694, 0.48115812389041274, 0.5682851893917585, 0.43528929834388086, 0.5372565577099857, 0.5177631676292596, 0.5430335105533813, 0.6074382552597372, 0.6256997416728838, 0.33899649658198494, 0.42275815685090745, 0.5324386660359904, 0.5631062763135479)"
8,0.016634863,0.028747652,"(0.4981858067529694, 0.48115812389041274, 0.5682851893917585, 0.43528929834388086, 0.5372565577099857, 0.5177631676292596, 0.5430335105533813, 0.6074382552597372, 0.6294460343417825, 0.33899649658198494, 0.42275815685090745, 0.5299141741656747, 0.5631062763135479)"
